customer_id,outstanding_amount,current_utilization,min_due,payment_day,days_to_payment,existing_emi_count,past_emi_conversions,emi_eligible,max_emi_tenure
C10558,45014,14.1,2250,1,8,1,0,true,6
C10559,23203,27.3,1160,15,22,3,0,true,6
C10560,0,0.0,0,1,8,0,0,false,3
C10561,0,0.0,0,10,17,1,0,false,3
C10562,0,0.0,0,5,12,2,1,false,3
C10563,0,0.0,0,10,17,0,1,false,3
C10564,174,0.2,8,1,8,0,0,false,3
C10565,21054,11.7,1052,1,8,2,1,true,3
C10566,0,0.0,0,1,8,0,2,false,3
C10567,4245,0.7,212,1,8,0,1,false,3
C10568,575258,87.8,28762,1,8,0,0,true,12
C10569,0,0.0,0,5,12,0,0,false,3
C10570,109250,95.0,5462,1,8,0,1,true,12
C10571,0,0.0,0,5,12,0,2,false,3
C10572,0,0.0,0,1,8,2,3,false,3
C10573,28500,95.0,1425,5,12,1,0,true,9
C10574,0,0.0,0,1,8,0,0,false,3
C10575,66500,95.0,3325,10,17,0,1,true,9
C10576,64525,29.3,3226,1,8,2,0,false,9
C10577,44789,47.1,2239,1,8,1,3,true,9
C10578,66500,95.0,3325,15,22,0,0,true,12
C10579,0,0.0,0,1,8,0,1,false,3
C10580,2155,3.1,107,1,8,1,2,false,3
C10581,230422,83.8,11521,5,12,3,0,true,12
C10582,63645,60.6,3182,15,22,2,0,true,9
C10583,11092,3.5,554,5,12,0,0,true,6
C10584,13966,4.7,698,1,8,2,2,true,3
C10585,79311,93.3,3965,5,12,1,0,true,12
C10586,5005,5.9,250,20,27,0,0,false,3
C10587,0,0.0,0,1,8,2,2,false,3
C10588,0,0.0,0,1,8,0,3,false,3
C10589,0,0.0,0,15,22,0,0,false,3
C10590,0,0.0,0,10,17,1,0,false,3
C10591,0,0.0,0,20,27,0,0,false,3
C10592,0,0.0,0,20,27,3,0,false,3
C10593,286551,86.8,14327,1,8,0,1,true,12
C10594,0,0.0,0,5,12,2,0,false,3
C10595,0,0.0,0,1,8,0,2,false,3
C10596,11433,8.8,571,5,12,0,0,true,3
C10597,316039,51.0,15801,15,22,0,1,true,12
C10598,0,0.0,0,5,12,1,1,false,3
C10599,0,0.0,0,20,27,1,2,false,3
C10600,0,0.0,0,5,12,0,3,false,3
C10601,0,0.0,0,15,22,0,1,false,3
C10602,0,0.0,0,5,12,0,0,false,3
C10603,0,0.0,0,5,12,0,0,false,3
C10604,0,0.0,0,1,8,0,1,false,3
C10605,0,0.0,0,5,12,0,1,false,3
C10606,3094,0.6,154,5,12,0,1,false,3
C10607,0,0.0,0,15,22,1,0,false,3
C10608,3733,2.9,186,5,12,0,0,false,3
C10609,0,0.0,0,1,8,3,0,false,3
C10610,20504,4.4,1025,1,8,0,0,true,3
C10611,75383,94.2,3769,1,8,0,3,true,9
C10612,621,0.4,31,1,8,1,2,false,3
C10613,105833,21.4,5291,5,12,3,2,true,12
C10614,120369,35.9,6018,10,17,0,2,true,12
C10615,0,0.0,0,1,8,0,2,false,3
C10616,61750,95.0,3087,10,17,2,1,true,9
C10617,0,0.0,0,15,22,0,0,false,3
C10618,23284,5.5,1164,1,8,3,0,true,3
C10619,29084,36.4,1454,10,17,3,0,true,6
C10620,1676,4.2,83,1,8,0,0,false,3
C10621,3201,3.6,160,1,8,0,2,false,3
C10622,0,0.0,0,20,27,0,0,false,3
C10623,0,0.0,0,20,27,0,2,false,3
C10624,0,0.0,0,5,12,0,3,false,3
C10625,0,0.0,0,20,27,0,0,false,3
C10626,0,0.0,0,10,17,1,0,false,3
C10627,18543,28.5,927,5,12,0,0,true,6
C10628,22645,22.6,1132,15,22,0,1,true,3
C10629,0,0.0,0,15,22,0,0,false,3
C10630,45981,70.7,2299,10,17,0,1,true,6
C10631,0,0.0,0,1,8,1,1,false,3
C10632,91418,91.4,4570,5,12,0,2,true,12
C10633,0,0.0,0,1,8,0,3,false,3
C10634,4655,6.2,232,20,27,0,0,false,3
C10635,0,0.0,0,1,8,3,2,false,3
C10636,56290,62.5,2814,20,27,1,1,true,12
C10637,0,0.0,0,1,8,0,1,false,3
C10638,415,0.1,20,5,12,0,3,false,3
C10639,4183,1.5,209,10,17,0,1,false,3
C10640,447649,90.4,22382,15,22,0,0,true,12
C10641,20000,7.0,1000,15,22,0,1,true,3
C10642,0,0.0,0,20,27,0,0,false,3
C10643,5147,2.5,257,15,22,0,0,false,3
C10644,16471,22.0,823,1,8,1,0,true,6
C10645,2260,4.5,113,5,12,0,1,false,3
C10646,0,0.0,0,1,8,0,2,false,3
C10647,183,0.1,9,1,8,0,3,false,3
C10648,0,0.0,0,15,22,0,0,false,3
C10649,148380,92.7,7419,15,22,0,1,true,12
C10650,72055,84.8,3602,1,8,2,0,true,12
C10651,0,0.0,0,10,17,0,2,false,3
C10652,28500,95.0,1425,10,17,0,1,true,6
C10653,0,0.0,0,20,27,1,0,false,3
C10654,4232,0.9,211,10,17,0,1,false,3
C10655,0,0.0,0,20,27,0,3,false,3
C10656,0,0.0,0,15,22,0,0,false,3
C10657,0,0.0,0,1,8,0,0,false,3
C10658,4859,3.6,242,5,12,1,0,false,3
C10659,0,0.0,0,15,22,1,0,false,3
C10660,2788,8.0,139,5,12,0,1,false,3
C10661,7697,14.0,384,10,17,0,0,false,3
C10662,37432,22.0,1871,1,8,0,0,true,9
C10663,0,0.0,0,20,27,1,3,false,3
C10664,0,0.0,0,15,22,0,0,false,3
C10665,1477,0.7,73,1,8,0,0,false,3
C10666,8160,1.0,408,5,12,1,0,false,3
C10667,4381,3.7,219,5,12,0,1,false,3
C10668,31204,78.0,1560,1,8,1,2,true,9
C10669,0,0.0,0,15,22,0,1,false,3
C10670,15644,10.4,782,1,8,0,3,true,9
C10671,0,0.0,0,1,8,0,0,false,3
C10672,94076,94.1,4703,1,8,1,0,true,9
C10673,0,0.0,0,5,12,3,1,false,3
C10674,1414,0.3,70,5,12,0,1,false,3
C10675,0,0.0,0,15,22,0,0,false,3
C10676,0,0.0,0,15,22,1,0,false,3
C10677,0,0.0,0,5,12,0,1,false,3
C10678,22826,20.8,1141,5,12,0,0,true,6
C10679,0,0.0,0,1,8,2,3,false,3
C10680,0,0.0,0,5,12,1,0,false,3
C10681,1930,4.8,96,5,12,0,2,false,3
C10682,75213,94.0,3760,20,27,1,0,true,12
C10683,749244,92.5,37462,15,22,0,1,true,12
C10684,67188,38.4,3359,10,17,1,0,true,9
C10685,0,0.0,0,1,8,0,0,false,3
C10686,42424,4.8,2121,15,22,0,1,true,6
C10687,0,0.0,0,20,27,1,2,false,3
C10688,2845,4.4,142,15,22,0,1,false,3
C10689,0,0.0,0,15,22,0,2,false,3
C10690,24363,25.6,1218,20,27,0,1,true,6
C10691,0,0.0,0,5,12,2,0,false,3
C10692,21330,4.0,1066,15,22,0,1,false,9
C10693,0,0.0,0,10,17,1,3,false,3
C10694,0,0.0,0,1,8,2,2,false,3
C10695,1476,0.2,73,1,8,0,1,false,3
C10696,9592,4.3,479,1,8,1,1,false,3
C10697,0,0.0,0,5,12,0,0,false,3
C10698,66500,95.0,3325,1,8,0,1,true,9
C10699,0,0.0,0,5,12,0,0,false,3
C10700,6969,2.5,348,20,27,0,0,false,3
C10701,18382,8.0,919,5,12,0,0,true,3
C10702,7704,0.8,385,1,8,1,1,false,3
C10703,310267,53.5,15513,1,8,0,2,true,12
C10704,168362,66.0,8418,1,8,0,1,true,12
C10705,0,0.0,0,20,27,0,0,false,3
C10706,452,0.1,22,1,8,1,0,false,3
C10707,58753,34.6,2937,5,12,3,1,false,12
C10708,12853,6.8,642,1,8,0,0,true,3
C10709,0,0.0,0,5,12,3,0,false,3
C10710,616,0.8,30,1,8,0,2,false,3
C10711,32377,54.0,1618,5,12,1,2,true,12
C10712,2771,0.9,138,1,8,0,1,false,3
C10713,0,0.0,0,15,22,0,1,false,3
C10714,975,0.2,48,5,12,0,1,false,3
C10715,0,0.0,0,10,17,2,2,false,3
C10716,4349,9.7,217,1,8,0,0,false,3
C10717,1937,0.6,96,20,27,0,1,false,3
C10718,1028,2.3,51,15,22,0,0,false,3
C10719,0,0.0,0,15,22,0,3,false,3
C10720,66826,37.1,3341,15,22,0,1,true,9
C10721,169342,94.1,8467,1,8,3,0,true,12
C10722,0,0.0,0,1,8,0,2,false,3
C10723,0,0.0,0,15,22,0,2,false,3
C10724,0,0.0,0,1,8,2,0,false,3
C10725,0,0.0,0,5,12,0,0,false,3
C10726,63680,14.8,3184,5,12,1,1,true,9
C10727,28645,15.1,1432,1,8,1,1,true,12
C10728,143624,25.4,7181,1,8,1,1,true,12
C10729,47731,5.9,2386,20,27,0,1,true,6
C10730,44323,40.3,2216,1,8,1,0,true,12
C10731,0,0.0,0,20,27,0,1,false,3
C10732,0,0.0,0,10,17,0,1,false,3
C10733,2422,4.0,121,10,17,0,0,false,3
C10734,0,0.0,0,5,12,1,0,false,3
C10735,0,0.0,0,5,12,0,0,false,3
C10736,11479,1.2,573,1,8,0,3,true,3
C10737,0,0.0,0,10,17,0,2,false,3
C10738,21280,12.2,1064,1,8,3,2,true,3
C10739,2068,0.8,103,1,8,0,0,false,3
C10740,0,0.0,0,10,17,0,2,false,3
C10741,1072,1.3,53,10,17,0,1,false,3
C10742,23750,95.0,1187,5,12,0,0,true,6
C10743,0,0.0,0,1,8,0,0,false,3
C10744,0,0.0,0,1,8,0,1,false,3
C10745,362,0.6,18,15,22,3,1,false,3
C10746,6995,4.0,349,5,12,1,0,false,3
C10747,2413,9.7,120,1,8,2,0,false,3
C10748,1890,1.1,94,5,12,0,0,false,3
C10749,2546,1.0,127,5,12,1,0,false,3
C10750,22330,17.9,1116,10,17,2,1,true,3
C10751,37692,47.1,1884,1,8,1,0,true,9
C10752,0,0.0,0,1,8,0,1,false,3
C10753,0,0.0,0,5,12,0,0,false,3
C10754,0,0.0,0,20,27,1,0,false,3
C10755,77389,77.4,3869,15,22,3,0,true,12
C10756,36884,5.3,1844,20,27,1,2,true,9
C10757,0,0.0,0,5,12,0,1,false,3
C10758,0,0.0,0,5,12,1,2,false,3
C10759,33250,95.0,1662,20,27,0,0,true,12
C10760,12972,13.7,648,15,22,0,0,true,3
C10761,25951,37.1,1297,1,8,0,0,true,12
C10762,0,0.0,0,1,8,1,1,false,3
C10763,4812,12.0,240,15,22,1,1,false,3
C10764,2269,5.0,113,1,8,1,0,false,3
C10765,0,0.0,0,1,8,0,0,false,3
C10766,0,0.0,0,5,12,0,0,false,3
C10767,23246,66.4,1162,1,8,0,3,true,3
C10768,1747,0.2,87,20,27,2,2,false,3
C10769,0,0.0,0,5,12,0,0,false,3
C10770,0,0.0,0,15,22,3,0,false,3
C10771,33232,94.9,1661,10,17,0,0,true,6
C10772,4178,0.5,208,1,8,0,0,false,3
C10773,13718,1.6,685,20,27,2,0,true,6
C10774,11518,20.9,575,1,8,0,0,true,6
C10775,0,0.0,0,5,12,0,0,false,3
C10776,4055,5.4,202,5,12,0,1,false,3
C10777,0,0.0,0,5,12,1,1,false,3
C10778,81152,16.7,4057,20,27,0,1,true,12
C10779,0,0.0,0,1,8,1,0,false,3
C10780,0,0.0,0,1,8,1,2,false,3
C10781,0,0.0,0,1,8,0,0,false,3
C10782,0,0.0,0,5,12,1,1,false,3
C10783,0,0.0,0,20,27,3,0,false,3
C10784,0,0.0,0,5,12,1,0,false,3
C10785,4729,3.8,236,20,27,1,0,false,3
C10786,47500,95.0,2375,5,12,1,1,true,9
C10787,0,0.0,0,1,8,0,0,false,3
C10788,0,0.0,0,1,8,1,0,false,3
C10789,0,0.0,0,1,8,0,0,false,3
C10790,0,0.0,0,5,12,0,0,false,3
C10791,109250,95.0,5462,20,27,0,0,true,12
C10792,7902,8.3,395,5,12,0,0,false,3
C10793,57922,6.2,2896,5,12,0,1,true,9
C10794,187996,50.1,9399,5,12,0,2,true,12
C10795,111,0.0,5,1,8,2,0,false,3
C10796,0,0.0,0,5,12,0,3,false,3
C10797,0,0.0,0,10,17,0,0,false,3
C10798,4951,2.8,247,10,17,0,0,false,3
C10799,0,0.0,0,20,27,0,2,false,3
C10800,24915,9.2,1245,10,17,1,3,true,9
C10801,0,0.0,0,1,8,0,1,false,3
C10802,31705,4.6,1585,15,22,3,0,true,6
C10803,2505,0.8,125,15,22,1,2,false,3
C10804,29866,4.6,1493,10,17,0,3,true,12
C10805,0,0.0,0,5,12,0,1,false,3
C10806,52250,95.0,2612,5,12,0,1,true,12
C10807,15015,20.0,750,1,8,0,2,true,3
C10808,4963,0.6,248,1,8,0,2,false,3
C10809,27724,17.9,1386,1,8,0,0,true,6
C10810,14045,10.0,702,5,12,0,1,true,3
C10811,142500,95.0,7125,10,17,1,0,true,12
C10812,0,0.0,0,1,8,2,1,false,3
C10813,155469,88.8,7773,10,17,0,3,true,12
C10814,85971,31.3,4298,1,8,1,1,true,9
C10815,0,0.0,0,5,12,1,0,false,3
C10816,0,0.0,0,15,22,0,0,false,3
C10817,0,0.0,0,1,8,1,0,false,3
C10818,4835,1.9,241,15,22,0,1,false,3
C10819,1737,2.2,86,5,12,2,0,false,3
C10820,2254,4.5,112,5,12,0,0,false,3
C10821,0,0.0,0,15,22,3,0,false,3
C10822,0,0.0,0,20,27,0,2,false,3
C10823,215647,60.7,10782,10,17,0,0,true,12
C10824,21165,8.8,1058,5,12,1,0,true,3
C10825,0,0.0,0,1,8,0,1,false,3
C10826,251049,76.1,12552,5,12,0,2,true,12
C10827,0,0.0,0,5,12,1,1,false,3
C10828,0,0.0,0,15,22,3,0,false,3
C10829,0,0.0,0,20,27,0,2,false,3
C10830,0,0.0,0,10,17,3,0,false,3
C10831,0,0.0,0,1,8,2,1,false,3
C10832,0,0.0,0,5,12,0,0,false,3
C10833,0,0.0,0,20,27,3,0,false,3
C10834,182167,77.5,9108,1,8,1,3,true,12
C10835,0,0.0,0,5,12,0,1,false,3
C10836,2622,2.8,131,10,17,0,2,false,3
C10837,602373,65.1,30118,1,8,3,3,true,12
C10838,43,0.0,2,5,12,1,0,false,3
C10839,3834,5.1,191,1,8,1,0,false,3
C10840,3457,7.7,172,5,12,0,1,false,3
C10841,0,0.0,0,20,27,0,0,false,3
C10842,0,0.0,0,5,12,0,0,false,3
C10843,0,0.0,0,5,12,0,1,false,3
C10844,0,0.0,0,20,27,0,3,false,3
C10845,0,0.0,0,1,8,1,0,false,3
C10846,0,0.0,0,1,8,1,0,false,3
C10847,0,0.0,0,20,27,2,0,false,3
C10848,789,0.1,39,5,12,3,1,false,3
C10849,0,0.0,0,20,27,0,0,false,3
C10850,0,0.0,0,15,22,0,0,false,3
C10851,31232,3.2,1561,1,8,1,0,true,9
C10852,0,0.0,0,20,27,0,0,false,3
C10853,0,0.0,0,5,12,0,3,false,3
C10854,0,0.0,0,15,22,0,0,false,3
C10855,2802,0.8,140,20,27,0,1,false,3
C10856,3319,2.1,165,10,17,0,1,false,3
C10857,0,0.0,0,1,8,0,0,false,3
C10858,41426,5.5,2071,5,12,0,3,true,6
C10859,7264,13.2,363,1,8,0,1,false,3
C10860,8291,3.6,414,5,12,0,0,false,3
C10861,52490,21.4,2624,1,8,1,0,true,12
C10862,7119,23.7,355,1,8,1,1,false,3
C10863,0,0.0,0,15,22,0,2,false,3
C10864,0,0.0,0,10,17,0,0,false,3
C10865,22952,3.6,1147,5,12,0,3,true,6
C10866,0,0.0,0,5,12,0,2,false,3
C10867,5877,5.9,293,20,27,1,1,false,3
C10868,208714,81.8,10435,5,12,0,0,true,12
C10869,0,0.0,0,5,12,1,0,false,3
C10870,47500,95.0,2375,10,17,1,0,true,9
C10871,0,0.0,0,10,17,1,3,false,3
C10872,0,0.0,0,15,22,0,0,false,3
C10873,168136,74.7,8406,15,22,1,1,true,12
C10874,0,0.0,0,1,8,0,1,false,3
C10875,4102,0.9,205,5,12,0,1,false,3
C10876,43880,32.5,2194,10,17,2,1,true,12
C10877,0,0.0,0,15,22,2,2,false,3
C10878,125670,22.6,6283,5,12,0,1,true,12
C10879,113294,61.2,5664,1,8,1,1,true,12
C10880,31006,15.1,1550,10,17,0,0,true,12
C10881,0,0.0,0,1,8,0,0,false,3
C10882,0,0.0,0,1,8,2,0,false,3
C10883,4865,2.6,243,1,8,1,2,false,3
C10884,5028,0.8,251,15,22,2,0,false,3
C10885,0,0.0,0,20,27,2,1,false,3
C10886,55596,58.5,2779,10,17,1,1,true,12
C10887,0,0.0,0,20,27,0,0,false,3
C10888,11831,23.7,591,20,27,0,2,true,9
C10889,0,0.0,0,5,12,0,3,false,3
C10890,0,0.0,0,1,8,0,0,false,3
C10891,0,0.0,0,5,12,3,0,false,3
C10892,48153,10.1,2407,5,12,3,2,true,9
C10893,1318,2.0,65,5,12,2,0,false,3
C10894,0,0.0,0,15,22,0,0,false,3
C10895,0,0.0,0,10,17,0,2,false,3
C10896,0,0.0,0,15,22,0,1,false,3
C10897,6536,9.3,326,1,8,3,0,false,3
C10898,0,0.0,0,10,17,0,0,false,3
C10899,26070,26.1,1303,1,8,1,0,true,6
C10900,0,0.0,0,1,8,1,0,false,3
C10901,0,0.0,0,15,22,3,2,false,3
C10902,0,0.0,0,5,12,1,0,false,3
C10903,0,0.0,0,1,8,1,1,false,3
C10904,36759,73.5,1837,1,8,0,1,true,9
C10905,66500,95.0,3325,1,8,1,0,true,9
C10906,17996,72.0,899,5,12,0,2,true,3
C10907,0,0.0,0,10,17,2,1,false,3
C10908,20461,3.3,1023,20,27,1,0,true,3
C10909,0,0.0,0,10,17,0,0,false,3
C10910,11722,2.3,586,1,8,0,3,true,3
C10911,0,0.0,0,15,22,0,0,false,3
C10912,61750,95.0,3087,15,22,0,0,true,9
C10913,0,0.0,0,5,12,1,1,false,3
C10914,12240,22.3,612,1,8,0,0,true,3
C10915,0,0.0,0,5,12,0,1,false,3
C10916,0,0.0,0,20,27,0,1,false,3
C10917,54787,5.9,2739,1,8,3,0,true,12
C10918,85500,95.0,4275,10,17,0,0,true,12
C10919,0,0.0,0,1,8,0,0,false,3
C10920,0,0.0,0,15,22,0,0,false,3
C10921,0,0.0,0,20,27,0,3,false,3
C10922,0,0.0,0,15,22,0,0,false,3
C10923,24155,8.6,1207,10,17,0,1,true,9
C10924,28500,95.0,1425,1,8,0,0,true,6
C10925,10977,11.0,548,5,12,1,2,true,6
C10926,0,0.0,0,10,17,1,2,false,3
C10927,1460,1.9,73,10,17,0,1,false,3
C10928,0,0.0,0,20,27,0,1,false,3
C10929,0,0.0,0,10,17,2,1,false,3
C10930,44754,24.2,2237,20,27,0,3,true,12
C10931,4127,13.8,206,15,22,0,3,false,3
C10932,0,0.0,0,10,17,1,1,false,3
C10933,0,0.0,0,10,17,1,0,false,3
C10934,0,0.0,0,1,8,0,2,false,3
C10935,0,0.0,0,1,8,0,2,false,3
C10936,3548,10.1,177,1,8,1,2,false,3
C10937,0,0.0,0,5,12,3,0,false,3
C10938,491295,64.6,24564,1,8,1,0,true,12
C10939,45553,82.8,2277,1,8,2,0,false,6
C10940,3916,6.5,195,15,22,1,0,false,3
C10941,6311,0.8,315,10,17,2,0,false,3
C10942,2087,1.4,104,10,17,3,0,false,3
C10943,142721,63.4,7136,5,12,0,0,true,12
C10944,0,0.0,0,5,12,1,0,false,3
C10945,0,0.0,0,1,8,1,0,false,3
C10946,0,0.0,0,1,8,0,0,false,3
C10947,19835,4.2,991,15,22,0,2,true,3
C10948,3495,5.4,174,15,22,3,0,false,3
C10949,0,0.0,0,1,8,0,0,false,3
C10950,0,0.0,0,5,12,0,2,false,3
C10951,0,0.0,0,5,12,0,1,false,3
C10952,0,0.0,0,5,12,0,0,false,3
C10953,0,0.0,0,15,22,2,1,false,3
C10954,3021,1.4,151,20,27,0,2,false,3
C10955,0,0.0,0,10,17,0,0,false,3
C10956,0,0.0,0,1,8,2,2,false,3
C10957,23750,95.0,1187,5,12,1,0,true,6
C10958,28500,95.0,1425,15,22,0,1,true,6
C10959,0,0.0,0,1,8,0,0,false,3
C10960,0,0.0,0,1,8,0,0,false,3
C10961,0,0.0,0,15,22,0,0,false,3
C10962,0,0.0,0,1,8,0,1,false,3
C10963,0,0.0,0,5,12,0,3,false,3
C10964,21001,46.7,1050,5,12,0,1,true,3
C10965,0,0.0,0,5,12,3,0,false,3
C10966,0,0.0,0,5,12,0,0,false,3
C10967,0,0.0,0,10,17,0,2,false,3
C10968,162742,90.4,8137,15,22,0,1,true,12
C10969,3925,0.4,196,10,17,0,0,false,3
C10970,2663,3.8,133,10,17,0,0,false,3
C10971,9400,4.6,470,10,17,0,3,false,3
C10972,73920,41.1,3696,1,8,0,3,true,9
C10973,37868,22.3,1893,15,22,1,2,true,12
C10974,73713,24.2,3685,5,12,1,2,true,12
C10975,0,0.0,0,1,8,0,1,false,3
C10976,6327,4.1,316,15,22,0,0,false,3
C10977,0,0.0,0,10,17,1,2,false,3
C10978,189392,77.3,9469,1,8,1,0,true,12
C10979,0,0.0,0,1,8,2,0,false,3
C10980,2089,0.3,104,1,8,0,0,false,3
C10981,0,0.0,0,15,22,0,0,false,3
C10982,0,0.0,0,5,12,0,0,false,3
C10983,5285,4.2,264,1,8,1,2,false,3
C10984,21318,11.5,1065,10,17,0,0,true,3
C10985,4589,1.6,229,1,8,1,0,false,3
C10986,2802,2.2,140,1,8,0,0,false,3
C10987,0,0.0,0,20,27,3,3,false,3
C10988,1906,2.2,95,5,12,1,2,false,3
C10989,118750,95.0,5937,20,27,0,3,true,12
C10990,51965,6.3,2598,5,12,0,2,true,12
C10991,45525,47.9,2276,5,12,3,0,true,9
C10992,3923,1.3,196,20,27,1,2,false,3
C10993,4049,13.5,202,1,8,0,3,false,3
C10994,3546,6.4,177,5,12,0,2,false,3
C10995,4752,6.3,237,10,17,0,1,false,3
C10996,3343,3.5,167,15,22,0,1,false,3
C10997,3944,1.5,197,1,8,0,0,false,3
C10998,84728,84.7,4236,20,27,1,2,true,12
C10999,6220,7.3,311,5,12,0,0,false,3
C11000,0,0.0,0,20,27,0,0,false,3
C11001,0,0.0,0,1,8,0,0,false,3
C11002,688,1.1,34,5,12,2,0,false,3
C11003,0,0.0,0,1,8,1,0,false,3
C11004,61249,14.1,3062,1,8,2,3,true,12
C11005,44855,89.7,2242,15,22,1,0,true,6
C11006,3372,3.4,168,1,8,1,0,false,3
C11007,0,0.0,0,20,27,0,2,false,3
C11008,3962,6.6,198,5,12,0,0,false,3
C11009,3495,14.0,174,5,12,0,1,false,3
C11010,90819,67.3,4540,5,12,0,1,true,12
C11011,3314,1.8,165,1,8,2,1,false,3
C11012,11009,5.2,550,1,8,3,3,true,3
C11013,2502,7.1,125,5,12,1,1,false,3
C11014,316446,87.9,15822,10,17,0,0,true,12
C11015,58731,24.0,2936,1,8,1,0,true,12
C11016,0,0.0,0,1,8,0,0,false,3
C11017,73790,56.8,3689,5,12,0,2,true,9
C11018,19127,2.5,956,15,22,0,0,true,6
C11019,2550,1.1,127,5,12,0,3,false,3
C11020,519,0.1,25,1,8,1,1,false,3
C11021,24604,11.7,1230,5,12,1,1,true,6
C11022,0,0.0,0,15,22,0,0,false,3
C11023,0,0.0,0,15,22,0,0,false,3
C11024,0,0.0,0,1,8,1,2,false,3
C11025,23627,5.9,1181,1,8,0,1,true,3
C11026,5519,2.5,275,20,27,0,0,false,3
C11027,24296,4.3,1214,20,27,0,1,true,3
C11028,0,0.0,0,5,12,0,1,false,3
C11029,0,0.0,0,20,27,0,3,false,3
C11030,0,0.0,0,15,22,0,1,false,3
C11031,0,0.0,0,5,12,0,3,false,3
C11032,121960,13.7,6098,1,8,0,0,true,12
C11033,0,0.0,0,5,12,0,0,false,3
C11034,21385,13.8,1069,5,12,0,0,true,3
C11035,0,0.0,0,1,8,3,2,false,3
C11036,0,0.0,0,5,12,0,1,false,3
C11037,0,0.0,0,1,8,1,1,false,3
C11038,6181,2.0,309,10,17,0,1,false,3
C11039,37184,4.6,1859,20,27,0,0,true,6
C11040,109250,95.0,5462,15,22,3,3,true,12
C11041,43701,5.9,2185,5,12,1,0,true,9
C11042,47298,6.2,2364,1,8,2,0,true,9
C11043,19174,7.8,958,1,8,1,1,true,9
C11044,0,0.0,0,1,8,0,1,false,3
C11045,170671,69.7,8533,5,12,1,1,true,12
C11046,92545,29.9,4627,1,8,2,3,true,9
C11047,30313,55.1,1515,20,27,0,0,true,12
C11048,0,0.0,0,10,17,0,0,false,3
C11049,8135,8.6,406,1,8,0,1,false,3
C11050,59185,65.8,2959,5,12,1,2,true,12
C11051,2379,0.8,118,10,17,0,1,false,3
C11052,865,2.9,43,1,8,0,1,false,3
C11053,38000,95.0,1900,20,27,0,0,true,6
C11054,0,0.0,0,15,22,0,1,false,3
C11055,22206,9.7,1110,5,12,0,2,true,6
C11056,0,0.0,0,1,8,1,2,false,3
C11057,93167,19.4,4658,5,12,0,2,true,12
C11058,0,0.0,0,15,22,0,1,false,3
C11059,0,0.0,0,1,8,0,0,false,3
C11060,5347,4.3,267,1,8,0,0,false,3
C11061,0,0.0,0,5,12,0,1,false,3
C11062,0,0.0,0,5,12,0,3,false,3
C11063,4960,2.4,248,1,8,1,1,false,3
C11064,0,0.0,0,10,17,1,0,false,3
C11065,0,0.0,0,5,12,0,0,false,3
C11066,0,0.0,0,10,17,0,1,false,3
C11067,55768,48.5,2788,15,22,0,0,true,12
C11068,4624,5.4,231,5,12,0,0,false,3
C11069,148624,82.6,7431,15,22,1,1,true,12
C11070,10873,4.0,543,1,8,0,1,true,3
C11071,0,0.0,0,20,27,0,1,false,3
C11072,0,0.0,0,1,8,1,1,false,3
C11073,24821,8.3,1241,15,22,2,2,true,3
C11074,0,0.0,0,15,22,3,1,false,3
C11075,0,0.0,0,5,12,0,1,false,3
C11076,37689,68.5,1884,5,12,0,0,false,9
C11077,0,0.0,0,1,8,3,0,false,3
C11078,2047,0.8,102,1,8,1,3,false,3
C11079,16312,2.0,815,1,8,0,0,true,3
C11080,53084,48.3,2654,15,22,1,1,true,12
C11081,4938,1.8,246,15,22,2,0,false,3
C11082,4412,4.4,220,5,12,0,0,false,3
C11083,2490,0.9,124,20,27,3,0,false,3
C11084,0,0.0,0,1,8,2,1,false,3
C11085,0,0.0,0,5,12,0,2,false,3
C11086,0,0.0,0,15,22,3,0,false,3
C11087,0,0.0,0,1,8,0,1,false,3
C11088,0,0.0,0,5,12,1,2,false,3
C11089,0,0.0,0,1,8,0,0,false,3
C11090,60292,8.4,3014,10,17,0,1,true,12
C11091,248044,85.5,12402,1,8,0,0,true,12
C11092,0,0.0,0,15,22,2,0,false,3
C11093,1290,2.0,64,20,27,0,1,false,3
C11094,19547,2.1,977,1,8,0,0,true,3
C11095,181998,20.9,9099,15,22,1,0,true,12
C11096,0,0.0,0,1,8,0,2,false,3
C11097,4921,4.9,246,1,8,2,1,false,3
C11098,30468,76.2,1523,1,8,2,0,true,9
C11099,0,0.0,0,1,8,0,3,false,3
C11100,0,0.0,0,1,8,2,1,false,3
C11101,0,0.0,0,15,22,0,0,false,3
C11102,0,0.0,0,10,17,0,2,false,3
C11103,24125,3.4,1206,1,8,1,0,true,9
C11104,28500,95.0,1425,1,8,0,0,true,6
C11105,2359,2.5,117,1,8,3,0,false,3
C11106,38000,95.0,1900,10,17,0,2,true,9
C11107,22234,2.4,1111,5,12,1,0,true,3
C11108,3257,1.7,162,1,8,0,0,false,3
C11109,154066,93.4,7703,20,27,3,2,true,12
C11110,0,0.0,0,20,27,1,0,false,3
C11111,0,0.0,0,15,22,0,1,false,3
C11112,4344,1.3,217,10,17,3,0,false,3
C11113,193420,94.4,9671,20,27,2,2,true,12
C11114,0,0.0,0,10,17,2,1,false,3
C11115,0,0.0,0,20,27,1,1,false,3
C11116,47500,95.0,2375,5,12,0,1,true,6
C11117,66500,95.0,3325,1,8,0,1,true,12
C11118,18497,23.1,924,10,17,0,0,true,6
