customer_id,dnc_source,dnc_date
C53961,TRAI,2025-10-16
C53972,TRAI,2025-04-21
C53994,TRAI,2025-10-23
C54002,TRAI,2025-10-27
C54004,TRAI,2025-04-20
C54028,TRAI,2025-11-27
C54031,TRAI,2026-03-14
C54058,Internal,2025-04-25
C54065,Internal,2025-09-29
C54073,TRAI,2025-06-06
C54082,Internal,2026-01-05
C54105,Customer Request,2025-05-05
C54113,Internal,2025-09-29
C54119,TRAI,2025-04-28
C54122,TRAI,2025-09-13
C54123,TRAI,2025-10-22
C54128,TRAI,2025-11-03
C54132,TRAI,2025-06-12
C54151,TRAI,2025-03-27
C54177,Customer Request,2025-04-14
C54184,Internal,2025-04-28
C54190,TRAI,2025-07-31
C54193,TRAI,2025-09-29
C54194,Internal,2025-11-30
C54196,Customer Request,2025-12-25
C54200,Customer Request,2025-11-16
C54214,Customer Request,2025-09-07
C54225,TRAI,2025-07-12
C54230,TRAI,2025-07-04
C54233,TRAI,2025-07-22
C54238,TRAI,2025-12-14
C54246,TRAI,2025-05-27
C54259,Customer Request,2025-12-12
C54266,Internal,2026-03-04
C54278,Internal,2025-12-21
C54290,TRAI,2025-08-25
C54293,TRAI,2026-02-07
C54309,TRAI,2026-02-06
C54313,Customer Request,2025-11-09
C54322,Customer Request,2025-04-18
C54328,Customer Request,2026-01-22
C54333,TRAI,2026-03-08
C54336,TRAI,2025-09-02
C54352,Customer Request,2026-03-04
C54360,TRAI,2026-03-08
C54387,TRAI,2026-01-06
C54404,TRAI,2026-01-31
C54437,Internal,2025-12-31
C54441,TRAI,2026-03-10
C54442,TRAI,2025-06-10
C54467,Internal,2026-01-30
C54478,TRAI,2026-01-02
C54482,Customer Request,2025-05-30
C54506,Customer Request,2025-12-21
C54521,Internal,2025-09-26
C54524,Customer Request,2025-12-25
C54580,TRAI,2026-02-14
C54583,Internal,2025-04-27
C54587,TRAI,2026-03-04
C54588,TRAI,2026-01-21
C54594,Internal,2026-01-21
C54596,Customer Request,2026-01-01
C54602,TRAI,2025-11-20
C54603,TRAI,2025-11-18
C54608,Customer Request,2025-08-29
C54610,TRAI,2025-09-15
C54621,Internal,2025-11-19
C54627,Customer Request,2025-03-28
C54654,TRAI,2025-07-06
C54684,TRAI,2026-01-17
C54693,TRAI,2026-01-21
C54696,Internal,2025-09-13
C54704,TRAI,2025-05-03
C54709,Internal,2026-01-13
C54715,Internal,2026-01-30
C54719,TRAI,2025-05-09
C54722,TRAI,2025-12-13
C54728,Customer Request,2025-06-16
C54748,Internal,2025-05-11
C54790,TRAI,2025-04-01
C54802,Customer Request,2025-12-28
C54816,Internal,2025-04-29
C54817,Internal,2025-09-17
C54819,TRAI,2025-10-27
C54836,Customer Request,2025-04-10
C54846,Internal,2025-10-30
C54850,TRAI,2026-03-13
C54861,TRAI,2025-04-13
C54885,TRAI,2025-10-02
C54898,TRAI,2025-08-27
C54901,Customer Request,2025-07-13
C54904,TRAI,2026-01-16
C54906,Customer Request,2025-10-23
C54907,TRAI,2026-01-27
C54935,Internal,2026-01-08
C54949,TRAI,2025-08-29
C54962,Internal,2025-10-02
C54963,Customer Request,2025-08-09
C54973,Customer Request,2025-03-24
C54975,Customer Request,2025-05-10
C54990,Internal,2026-01-03
C55030,TRAI,2025-08-30
C55041,Customer Request,2025-06-06
C55049,Customer Request,2025-06-12
C55056,Customer Request,2025-06-15
C55060,TRAI,2025-08-30
C55064,TRAI,2025-05-21
C55065,Customer Request,2025-06-18
C55066,TRAI,2026-01-29
C55073,TRAI,2025-09-10
C55088,TRAI,2025-11-30
C55124,TRAI,2025-09-10
C55128,Customer Request,2026-01-05
C55129,TRAI,2026-02-12
C55163,Internal,2025-09-11
C55164,TRAI,2025-10-15
C55178,Customer Request,2025-12-31
C55190,Customer Request,2025-11-10
C55204,TRAI,2025-11-20
C55220,TRAI,2026-01-03
C55221,TRAI,2025-12-31
C55224,Customer Request,2026-03-01
C55226,Customer Request,2025-09-05
C55273,TRAI,2026-01-19
C55300,TRAI,2025-07-13
C55309,TRAI,2026-02-27
C55312,TRAI,2025-09-08
C55328,TRAI,2026-02-02
C55329,TRAI,2026-02-03
C55331,TRAI,2025-05-27
C55349,Customer Request,2025-12-28
C55378,TRAI,2025-07-17
C55382,TRAI,2025-06-17
C55388,Internal,2025-07-17
C55389,Customer Request,2025-09-23
C55398,Customer Request,2025-04-18
C55406,TRAI,2025-10-19
C55419,TRAI,2025-12-25
C55423,TRAI,2025-04-20
C55426,TRAI,2025-05-09
C55436,TRAI,2025-06-30
C55452,TRAI,2026-03-09
C55483,Customer Request,2025-08-10
C55492,Customer Request,2025-06-04
C55501,Internal,2025-05-26
C55506,Internal,2025-11-18
C55530,Customer Request,2025-12-24
C55541,Internal,2026-01-26
C55557,Customer Request,2026-01-09
C55559,TRAI,2025-08-21
C55578,TRAI,2025-11-22
C55584,Customer Request,2025-12-10
C55586,TRAI,2025-03-25
C55589,Customer Request,2025-07-13
C55595,Internal,2025-04-14
C55597,Customer Request,2025-09-01
C55601,TRAI,2026-02-15
C55611,Internal,2025-04-17
C55682,Customer Request,2025-12-05
C55686,Internal,2026-01-18
C55704,TRAI,2026-02-03
C55706,Internal,2025-05-10
C55712,Internal,2026-02-28
C55729,TRAI,2025-10-21
C55737,TRAI,2025-06-10
C55754,TRAI,2026-02-09
C55773,TRAI,2025-05-13
C55794,TRAI,2025-10-07
C55795,TRAI,2025-06-05
C55803,TRAI,2025-04-22
C55807,TRAI,2025-11-11
C55825,Internal,2026-01-30
C55827,TRAI,2025-05-30
C55829,Customer Request,2026-02-19
C55831,TRAI,2025-10-04
C55834,TRAI,2025-10-07
C55843,TRAI,2025-09-13
C55849,Internal,2025-08-23
C55852,TRAI,2025-10-04
C55859,Customer Request,2025-09-13
C55897,TRAI,2025-04-03
C55959,TRAI,2025-09-26
C55979,Customer Request,2025-06-30
C55983,TRAI,2025-06-30
C56004,TRAI,2026-03-02
C56016,Customer Request,2025-07-13
C56021,TRAI,2025-10-17
C56027,TRAI,2025-12-27
C56044,Customer Request,2026-02-02
C56055,TRAI,2025-11-16
C56062,TRAI,2025-03-31
C56080,TRAI,2025-12-22
C56097,Internal,2025-07-28
C56119,TRAI,2025-09-22
C56148,Internal,2025-09-11
C56171,Customer Request,2026-02-22
C56188,Customer Request,2025-11-12
C56195,TRAI,2025-05-06
C56209,TRAI,2025-12-26
C56228,Customer Request,2026-01-24
C56245,TRAI,2025-12-31
C56246,Internal,2025-06-07
C56247,TRAI,2025-07-02
C56262,TRAI,2025-07-25
C56265,Internal,2025-12-18
C56267,Internal,2025-12-22
C56312,TRAI,2025-10-22
C56338,Internal,2025-09-15
C56339,TRAI,2026-02-06
C56352,TRAI,2025-07-22
C56355,Internal,2025-07-15
C56365,Internal,2025-07-31
C56370,TRAI,2026-01-10
C56371,Customer Request,2026-02-22
C56397,Internal,2025-10-19
C56428,Customer Request,2025-08-17
C56431,TRAI,2025-08-01
C56447,Internal,2025-06-25
C56467,Internal,2025-09-04
C56476,TRAI,2025-03-30
C56477,Customer Request,2025-06-28
C56486,Customer Request,2025-10-31
C56495,TRAI,2025-05-01
C56506,TRAI,2025-11-09
C56510,TRAI,2025-12-25
C56516,TRAI,2025-10-17
C56625,Customer Request,2025-12-23
C56630,Customer Request,2026-02-05
C56649,TRAI,2025-08-28
C56653,Customer Request,2025-04-06
C56655,TRAI,2025-09-17
C56659,Customer Request,2025-07-18
C56673,Customer Request,2026-01-18
C56684,TRAI,2025-12-12
C56686,TRAI,2025-08-23
C56691,Customer Request,2025-12-02
C56704,Customer Request,2025-09-27
C56727,TRAI,2025-10-03
C56740,Internal,2025-05-09
C56746,Customer Request,2025-11-26
C56748,Customer Request,2026-01-15
C56760,Internal,2025-07-25
C56781,TRAI,2025-06-08
C56820,TRAI,2025-07-17
C56822,TRAI,2025-04-21
C56867,TRAI,2025-10-02
C56895,TRAI,2025-05-11
C56906,Customer Request,2026-02-11
C56908,Internal,2025-08-06
C56909,Customer Request,2025-11-25
C56911,TRAI,2025-11-26
C56918,TRAI,2025-03-29
C56927,Customer Request,2025-10-27
C56929,Internal,2025-04-23
C57001,TRAI,2026-01-31
C57013,TRAI,2026-02-07
C57056,Internal,2025-08-19
C57057,TRAI,2025-10-13
C57059,Customer Request,2025-08-12
C57064,TRAI,2025-04-06
C57071,Internal,2025-12-10
C57101,TRAI,2026-01-26
C57118,Customer Request,2025-09-20
C57123,Internal,2025-12-20
C57124,TRAI,2025-09-17
C57145,Customer Request,2025-07-11
C57164,Customer Request,2025-06-13
C57165,TRAI,2025-08-03
C57167,Internal,2025-03-25
C57188,Customer Request,2026-03-09
C57193,TRAI,2026-02-03
C57207,TRAI,2025-09-30
C57229,Internal,2026-03-07
C57253,TRAI,2025-07-23
C57257,TRAI,2025-07-02
C57279,Internal,2026-01-15
C57356,Customer Request,2025-10-31
C57359,TRAI,2025-07-27
C57396,TRAI,2025-04-24
C57424,Customer Request,2025-04-21
C57440,TRAI,2026-02-24
C57471,TRAI,2025-12-08
C57477,Customer Request,2025-06-08
C57479,TRAI,2025-05-11
C57505,Customer Request,2025-11-24
C57526,Internal,2025-11-27
C57546,TRAI,2025-04-01
C57588,TRAI,2025-09-06
C57591,Internal,2026-03-06
C57599,Internal,2025-10-08
C57613,TRAI,2025-07-02
C57626,Customer Request,2025-08-15
C57650,Customer Request,2025-09-15
C57656,Internal,2025-06-10
C57668,Customer Request,2025-06-20
C57681,Internal,2026-01-15
C57737,TRAI,2025-07-23
C57739,Customer Request,2025-09-04
C57747,TRAI,2025-06-04
C57814,TRAI,2025-06-10
C57818,Customer Request,2025-08-31
C57831,Internal,2025-04-11
C57835,Customer Request,2025-04-24
C57912,Internal,2025-05-01
C57913,TRAI,2026-01-29
C57923,TRAI,2026-01-28
C57928,TRAI,2025-05-03
C57955,Customer Request,2026-01-20
C57967,Customer Request,2025-04-29
C57974,TRAI,2025-04-24
C57990,Customer Request,2025-06-30
C57994,TRAI,2025-04-07
C58008,Internal,2025-08-11
C58020,TRAI,2025-11-20
C58033,Customer Request,2025-06-05
C58035,Customer Request,2026-01-15
C58055,TRAI,2025-07-17
C58070,TRAI,2025-09-16
C58078,Customer Request,2025-08-15
C58079,Customer Request,2026-03-11
C58102,Internal,2025-11-20
C58135,Internal,2025-10-28
C58142,Internal,2025-10-08
C58152,Customer Request,2025-04-04
C58154,TRAI,2026-03-12
C58170,Customer Request,2026-02-26
C58171,TRAI,2026-03-01
C58188,TRAI,2025-09-04
C58198,Internal,2025-09-24
C58201,TRAI,2025-05-26
C58204,Customer Request,2025-11-11
C58216,Customer Request,2025-12-06
C58220,Customer Request,2026-02-16
C58246,Customer Request,2026-01-08
C58253,Customer Request,2025-12-16
C58259,Customer Request,2025-10-03
C58272,TRAI,2025-08-03
C58278,TRAI,2026-01-23
C58285,TRAI,2025-06-29
C58300,TRAI,2025-04-25
C58302,Customer Request,2025-04-27
C58319,Internal,2025-06-04
C58322,TRAI,2025-09-30
C58324,TRAI,2026-01-26
C58336,TRAI,2026-03-01
C58345,Customer Request,2026-03-09
C58354,TRAI,2026-02-28
C58392,TRAI,2025-05-26
C58430,Customer Request,2026-03-02
C58452,TRAI,2025-07-25
C58453,Internal,2025-12-09
C58468,TRAI,2025-04-14
C58470,TRAI,2025-10-13
C58473,TRAI,2025-06-13
C58478,TRAI,2025-09-02
C58511,Internal,2025-04-11
C58515,TRAI,2025-10-25
C58516,TRAI,2025-12-31
C58517,TRAI,2025-04-22
C58519,TRAI,2026-01-17
C58535,Customer Request,2025-05-13
C58553,TRAI,2026-01-19
C58567,TRAI,2025-10-21
C58577,Internal,2025-12-12
C58599,TRAI,2026-02-03
C58601,Customer Request,2025-09-10
C58610,TRAI,2025-08-26
C58611,TRAI,2025-07-06
C58614,TRAI,2025-08-15
C58639,TRAI,2025-07-08
C58649,TRAI,2025-11-27
C58669,Customer Request,2025-09-03
C58672,Internal,2025-04-24
C58676,Customer Request,2025-12-22
C58677,TRAI,2025-10-13
C58689,TRAI,2025-12-13
C58732,TRAI,2026-01-13
C58733,Internal,2025-09-18
C58738,Customer Request,2025-05-04
C58747,TRAI,2025-12-23
C58749,Internal,2026-01-11
C58751,TRAI,2025-05-08
C58755,TRAI,2025-06-13
C58765,TRAI,2025-06-22
C58774,TRAI,2025-11-24
C58783,Internal,2026-01-15
C58787,TRAI,2026-02-27
C58824,Internal,2026-01-03
C58855,TRAI,2026-01-31
C58859,TRAI,2025-10-28
C58873,Internal,2025-07-11
C58882,TRAI,2026-01-26
C58891,Internal,2025-06-05
C58907,Internal,2025-07-18
C58914,Customer Request,2025-08-03
C58966,Customer Request,2025-12-06
C58977,Internal,2025-12-16
C58988,TRAI,2025-03-28
C58993,Internal,2025-08-25
C59024,TRAI,2025-05-20
C59035,Internal,2025-12-20
C59038,TRAI,2025-07-08
C59045,Customer Request,2025-07-29
C59069,Customer Request,2025-05-13
C59086,Internal,2025-10-02
C59095,TRAI,2025-05-08
C59117,Customer Request,2025-08-07
C59122,TRAI,2025-05-28
C59126,Internal,2025-09-04
C59135,TRAI,2025-07-27
C59168,TRAI,2026-02-25
C59170,Internal,2025-05-18
C59177,Customer Request,2025-10-15
C59189,Internal,2025-08-23
C59199,TRAI,2026-01-15
C59207,TRAI,2025-09-30
C59217,Customer Request,2025-12-09
C59253,Internal,2025-11-09
C59258,TRAI,2025-11-24
C59264,Internal,2025-09-05
C59283,TRAI,2025-10-05
C59292,TRAI,2026-03-10
C59304,Internal,2025-03-27
C59306,TRAI,2025-09-27
C59309,TRAI,2025-07-19
C59325,Internal,2025-11-15
C59328,TRAI,2025-08-29
C59341,Internal,2025-05-10
C59346,TRAI,2025-06-18
C59393,TRAI,2026-01-21
C59410,Internal,2025-05-07
C59412,TRAI,2025-05-25
C59414,Customer Request,2025-03-30
C59421,Customer Request,2025-10-03
C59432,Internal,2025-12-03
C59437,TRAI,2026-02-17
C59441,Customer Request,2025-07-02
C59465,TRAI,2025-10-25
C59468,Customer Request,2026-01-12
C59500,TRAI,2025-07-26
C59505,TRAI,2025-05-11
C59507,Internal,2025-05-16
C59509,Customer Request,2025-11-13
C59525,TRAI,2025-10-20
C59537,TRAI,2025-04-19
C59539,TRAI,2025-07-21
C59547,Internal,2026-01-06
C59556,Customer Request,2026-02-24
C59558,TRAI,2025-09-23
C59576,TRAI,2026-02-07
C59582,Customer Request,2026-01-25
C59583,Customer Request,2025-10-11
C59597,Internal,2025-10-03
C59613,Internal,2025-08-22
C59614,TRAI,2025-06-03
C59660,Internal,2025-07-05
C59714,TRAI,2025-08-25
C59716,Internal,2025-07-25
C59719,Customer Request,2025-04-20
C59729,TRAI,2025-09-04
C59739,TRAI,2026-02-28
C59740,TRAI,2026-02-18
C59754,TRAI,2026-01-02
C59766,TRAI,2025-09-30
C59768,Customer Request,2025-11-19
C59773,TRAI,2026-01-28
C59787,TRAI,2025-09-07
C59812,TRAI,2025-03-27
C59837,TRAI,2025-11-02
C59847,TRAI,2026-01-17
C59851,TRAI,2025-10-10
C59856,TRAI,2025-10-30
C59875,Internal,2025-03-27
C59888,Customer Request,2025-10-27
C59902,TRAI,2026-01-03
C59903,Customer Request,2026-01-12
C59924,TRAI,2025-10-02
C59946,TRAI,2025-05-19
C59952,Customer Request,2025-04-22
C59957,Customer Request,2025-04-06
C59959,TRAI,2025-06-20
C59983,TRAI,2025-05-23
